164.132.161.49 - - [02/May/2016:04:58:04 -0700] "GET /photos/files/page3-1019-full.html HTTP/1.1" 200 4128 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.1; +http://ahrefs.com/robot/)" "swanksalon.info"
180.76.15.28 - - [02/May/2016:06:09:50 -0700] "GET /logs/access_150126.log HTTP/1.1" 200 1769472 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.swanksalon.info"
40.77.167.59 - - [02/May/2016:06:24:50 -0700] "GET / HTTP/1.1" 200 10238 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "swanksalon.info"
40.77.167.88 - - [02/May/2016:06:25:41 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "swanksalon.info"
40.77.167.10 - - [02/May/2016:06:32:23 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "swanksalon.info"
207.46.13.17 - - [02/May/2016:06:59:00 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.swanksalon.info"
86.107.43.45 - - [02/May/2016:07:03:55 -0700] "GET /magazine/js/mage/cookies.js HTTP/1.1" 404 89 "swanksalon.info/magazine" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4" "swanksalon.info"
141.8.143.190 - - [02/May/2016:07:20:54 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.206 - - [02/May/2016:07:20:59 -0700] "GET /contact-form/index.php HTTP/1.1" 200 10593 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.193 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/texture/extra_3_none.css HTTP/1.1" 200 144 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.133 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/texture/extra_2_none.css HTTP/1.1" 200 144 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.193 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/font/content_12px.css HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.221 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/arrow/arrow_black.css HTTP/1.1" 200 162 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.133 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/texture/header_top_none.css HTTP/1.1" 200 138 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.221 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/css/font/title_normal.css HTTP/1.1" 200 62 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.207 - - [02/May/2016:07:21:00 -0700] "GET /rw_common/themes/volante/scripts/function.js HTTP/1.1" 200 65536 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.91.12 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/css/font/slogan_normal.css HTTP/1.1" 200 63 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.192 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/scripts/modernizr.min.js HTTP/1.1" 200 7534 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.187 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/skeleton.css HTTP/1.1" 200 9829 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.91.12 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/css/texture/top_texture_lines.css HTTP/1.1" 200 396 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.85.27 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/css/font/title_open.css HTTP/1.1" 200 58 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.91.12 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/css/texture/footer_none.css HTTP/1.1" 200 136 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.192 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/css/texture/section_none.css HTTP/1.1" 200 138 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.91.2 - - [02/May/2016:07:21:01 -0700] "GET /rw_common/themes/volante/responsive.css HTTP/1.1" 200 1940 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.91.6 - - [02/May/2016:07:21:02 -0700] "GET /rw_common/themes/volante/scripts/retina.js HTTP/1.1" 200 1325 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.195 - - [02/May/2016:07:21:02 -0700] "GET /rw_common/themes/volante/css/font/slogan_lato.css HTTP/1.1" 200 42 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
100.43.81.129 - - [02/May/2016:07:21:02 -0700] "GET /rw_common/themes/volante/scripts/sidebar/right.js HTTP/1.1" 200 145 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.225 - - [02/May/2016:07:21:02 -0700] "GET /rw_common/themes/volante/scripts/banner/slide_none.js HTTP/1.1" 200 67 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.192 - - [02/May/2016:07:21:02 -0700] "GET /rw_common/themes/volante/css/font/menu_open.css HTTP/1.1" 200 75 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.209 - - [02/May/2016:07:21:03 -0700] "GET /rw_common/themes/volante/css/font/footer_open.css HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.219 - - [02/May/2016:07:21:03 -0700] "GET /rw_common/themes/volante/colour_tags.css HTTP/1.1" 200 2000 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.213 - - [02/May/2016:07:21:03 -0700] "GET /rw_common/themes/volante/javascript.js HTTP/1.1" 200 14605 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.164 - - [02/May/2016:07:21:03 -0700] "GET /rw_common/themes/volante/scripts/slideshow/cameraFade.js HTTP/1.1" 200 68468 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
141.8.143.164 - - [02/May/2016:07:21:04 -0700] "GET /rw_common/themes/volante/scripts/slideshow/jquery.easing.1.3.js HTTP/1.1" 200 8097 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
199.21.99.195 - - [02/May/2016:07:21:15 -0700] "GET /rw_common/themes/volante/scripts/banner/banner_other.js HTTP/1.1" 200 100 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "swanksalon.info"
40.77.167.59 - - [02/May/2016:07:25:36 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "swanksalon.info"
207.46.13.130 - - [02/May/2016:07:25:46 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET / HTTP/1.1" 200 10238 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/styles.css HTTP/1.1" 200 48699 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/colour_tags.css HTTP/1.1" 200 2000 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/responsive.css HTTP/1.1" 200 1940 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/texture/top_texture_lines.css HTTP/1.1" 200 396 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/javascript.js HTTP/1.1" 200 14605 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/scripts/function.js HTTP/1.1" 200 94309 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/arrow/arrow_black.css HTTP/1.1" 200 162 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/texture/header_top_none.css HTTP/1.1" 200 138 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/texture/section_none.css HTTP/1.1" 200 138 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/texture/footer_none.css HTTP/1.1" 200 136 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/texture/extra_3_none.css HTTP/1.1" 200 144 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/font/title_normal.css HTTP/1.1" 200 62 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/font/headings_noticia.css HTTP/1.1" 200 159 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/font/content_open.css HTTP/1.1" 200 78 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/css/font/content_12px.css HTTP/1.1" 200 49 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/scripts/retina.js HTTP/1.1" 200 1325 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/scripts/modernizr.min.js HTTP/1.1" 200 7534 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/scripts/slideshow/jquery.easing.1.3.js HTTP/1.1" 200 8097 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:03 -0700] "GET /rw_common/themes/volante/scripts/sidebar/right.js HTTP/1.1" 200 145 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:04 -0700] "GET /rw_common/themes/volante/scripts/slideshow/cameraFade.js HTTP/1.1" 200 68468 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:04 -0700] "GET /files/swank.jpg HTTP/1.1" 200 49555 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:04 -0700] "GET /rw_common/themes/volante/images/texture_lines2x.png HTTP/1.1" 200 959 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:04 -0700] "GET /undefined?1462204024419 HTTP/1.1" 404 89 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:04 -0700] "GET /rw_common/themes/volante/font/zocial-regular-webfont.woff HTTP/1.1" 200 31320 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /styled/index.html HTTP/1.1" 200 12606 "http://swanksalon.info/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /resources/banner_1.jpg HTTP/1.1" 200 195270 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /styled/files/svctrinie.jpg HTTP/1.1" 200 11308 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /styled/files/svcbill-2.jpg HTTP/1.1" 200 10012 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /styled/files/svcbree-2.jpg HTTP/1.1" 200 10857 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:09 -0700] "GET /styled/undefined?1462204029673 HTTP/1.1" 404 89 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:10 -0700] "HEAD /styled/files/svcbree-22x.jpg HTTP/1.1" 404 0 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
70.162.48.224 - - [02/May/2016:08:47:10 -0700] "HEAD /styled/files/svctrinie2x.jpg HTTP/1.1" 404 0 "http://swanksalon.info/styled/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1" "swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET / HTTP/1.1" 200 10238 "http://www.yelp.com/biz_redir?url=http%3A%2F%2Fwww.swanksalon.info&src_bizid=U1PhIpZ4CQYIyR9ugYUutA&cachebuster=1462205448&s=748c0b37c5c757a88dcaacbdb336a87649802c0f9b97dfe3b95c1db235439036" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/skeleton.css HTTP/1.1" 200 9829 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/styles.css HTTP/1.1" 200 48699 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/colour_tags.css HTTP/1.1" 200 2000 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/css/texture/top_texture_lines.css HTTP/1.1" 200 396 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/javascript.js HTTP/1.1" 200 14605 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/scripts/function.js HTTP/1.1" 200 94309 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/css/arrow/arrow_black.css HTTP/1.1" 200 162 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:42 -0700] "GET /rw_common/themes/volante/css/texture/header_top_none.css HTTP/1.1" 200 138 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/texture/footer_none.css HTTP/1.1" 200 136 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/texture/section_none.css HTTP/1.1" 200 138 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/texture/extra_2_none.css HTTP/1.1" 200 144 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/texture/extra_3_none.css HTTP/1.1" 200 144 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/title_normal.css HTTP/1.1" 200 62 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/title_open.css HTTP/1.1" 200 58 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/slogan_normal.css HTTP/1.1" 200 63 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/menu_open.css HTTP/1.1" 200 75 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/footer_open.css HTTP/1.1" 200 75 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/slogan_lato.css HTTP/1.1" 200 42 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/content_open.css HTTP/1.1" 200 78 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
98.174.234.131 - - [02/May/2016:09:21:43 -0700] "GET /rw_common/themes/volante/css/font/headings_noticia.css HTTP/1.1" 200 159 "http://www.swanksalon.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9" "www.swanksalon.info"
